115.48	0.016973
115.51	0.021736
115.54	0.028155
115.57	0.030921
115.6	0.031749
115.62	0.031723
115.65	0.03294
115.68	0.035592
115.71	0.035483
115.74	0.034278
115.77	0.033574
115.8	0.034643
115.83	0.036644
115.86	0.040545
115.88	0.042138
115.91	0.043182
115.94	0.043599
115.97	0.042205
116	0.040171
116.03	0.038284
116.06	0.034109
116.09	0.032247
116.11	0.030504
116.14	0.031419
116.17	0.031258
116.2	0.029566
116.23	0.025859
116.26	0.022115
116.29	0.020369
116.32	0.01861
116.34	0.016354
116.37	0.013057
