203.38	0.015798
203.45	0.019181
203.53	0.023098
203.61	0.026997
203.68	0.030118
203.76	0.032231
203.84	0.033609
203.92	0.034258
203.99	0.034372
204.07	0.034179
204.15	0.033849
204.22	0.033531
204.3	0.033281
204.38	0.033189
204.45	0.033199
204.53	0.033559
204.61	0.034078
204.68	0.034415
204.76	0.034624
204.84	0.035199
204.91	0.03588
204.99	0.035942
205.07	0.035844
205.14	0.035328
205.22	0.034463
205.3	0.033102
205.37	0.031768
205.45	0.029644
205.53	0.026523
205.61	0.023174
205.68	0.018847
205.76	0.014172
205.84	0.011803
205.91	0.010747
