115.48	0.014858
115.51	0.017043
115.54	0.019431
115.57	0.02256
115.6	0.02641
115.62	0.029973
115.65	0.032897
115.68	0.035107
115.71	0.03716
115.74	0.038405
115.77	0.038693
115.8	0.038718
115.83	0.039049
115.86	0.039453
115.88	0.039739
115.91	0.039334
115.94	0.038231
115.97	0.037407
116	0.037425
116.03	0.038168
116.06	0.038832
116.09	0.038946
116.11	0.038304
116.14	0.036979
116.17	0.035076
116.2	0.033271
116.23	0.030912
116.26	0.027833
116.29	0.023068
116.32	0.016727
116.34	0.011697
116.37	0.0082945
