203.45	0.026723
203.53	0.026967
203.61	0.027337
203.68	0.027864
203.76	0.028401
203.84	0.028943
203.92	0.02943
203.99	0.029807
204.07	0.029927
204.15	0.029779
204.22	0.02952
204.3	0.029321
204.38	0.029284
204.45	0.029384
204.53	0.029656
204.61	0.030008
204.68	0.030502
204.76	0.031102
204.84	0.031908
204.91	0.032904
204.99	0.03378
205.07	0.034192
205.14	0.033848
205.22	0.03313
205.3	0.032454
205.37	0.032148
205.45	0.032191
205.53	0.032398
205.61	0.032433
205.68	0.031343
205.76	0.028976
205.84	0.02748
205.91	0.02686
