113.87	0.011617
113.91	0.015145
113.94	0.017589
113.98	0.020317
114.02	0.023547
114.06	0.026053
114.1	0.028472
114.14	0.031936
114.18	0.035951
114.21	0.040002
114.25	0.044
114.29	0.047718
114.33	0.050978
114.37	0.053044
114.41	0.052058
114.44	0.048388
114.48	0.043819
114.52	0.039594
114.56	0.035812
114.6	0.033587
114.64	0.031464
114.67	0.030209
114.71	0.02975
114.75	0.029572
114.79	0.029307
114.83	0.028652
114.87	0.026959
114.9	0.024068
114.94	0.020374
114.98	0.016856
115.02	0.014075
115.06	0.011305
115.1	0.0077824
