183.16	0.019896
183.24	0.021886
183.32	0.024748
183.39	0.028013
183.47	0.031028
183.55	0.03344
183.62	0.034584
183.7	0.035312
183.78	0.036302
183.85	0.037311
183.93	0.038562
184.01	0.039689
184.09	0.04004
184.16	0.039508
184.24	0.03799
184.32	0.036166
184.39	0.034361
184.47	0.032838
184.55	0.031695
184.62	0.030949
184.7	0.030222
184.78	0.029587
184.85	0.02892
184.93	0.028203
185.01	0.027615
185.08	0.02744
185.16	0.027444
185.24	0.027116
185.31	0.025787
185.39	0.023803
185.47	0.02152
185.54	0.019561
185.62	0.018464
