89.638	0.001498
89.676	0.0021581
89.714	0.0032999
89.753	0.0052063
89.791	0.0083221
89.83	0.013025
89.868	0.018312
89.906	0.021871
89.945	0.022266
89.983	0.020986
90.022	0.02187
90.06	0.025639
90.098	0.028269
90.137	0.03026
90.175	0.031911
90.214	0.032562
90.252	0.030857
90.29	0.028131
90.329	0.02381
90.367	0.020775
90.406	0.018812
90.444	0.018361
90.482	0.019738
90.521	0.022713
90.559	0.026799
90.598	0.029842
90.636	0.028502
90.674	0.023979
90.713	0.018895
90.751	0.01531
90.79	0.01333
90.828	0.011785
90.866	0.010842
90.905	0.010859
90.943	0.0094479
90.982	0.0050471
91.02	0.002136
92.297	0.0014762
92.335	0.0028913
92.374	0.0059269
92.412	0.0067924
92.45	0.0058546
92.489	0.0054862
92.527	0.0058789
92.566	0.0069621
92.604	0.0088112
92.642	0.011586
92.681	0.015017
92.719	0.01732
92.758	0.016748
92.796	0.014668
92.834	0.012588
92.873	0.010981
92.911	0.010377
92.95	0.010815
92.988	0.011874
93.026	0.01296
93.065	0.013146
93.103	0.012577
93.142	0.0116
93.18	0.010722
93.218	0.0098293
93.257	0.0090797
93.295	0.0087561
93.334	0.0089244
93.372	0.0090258
93.41	0.0089226
93.449	0.0081555
93.487	0.0064166
93.526	0.0045295
93.564	0.0027733
93.602	0.0018206
93.641	0.001281
