 101  24
  1  2  3  4  5  6  7  8  9 10 11 12 19 22 23 26 32 38 39 51 52 54 56 58
  2.92299E-07  3.01141E-07  3.09090E-07  3.20252E-07  3.33061E-07  3.47399E-07
  3.61643E-07  3.74574E-07  3.87002E-07  3.97918E-07  4.08067E-07  4.16127E-07
  4.23899E-07  4.30339E-07  4.36721E-07  4.41214E-07  4.45514E-07  4.49281E-07
  4.52640E-07  4.55915E-07  4.58773E-07  4.61585E-07  4.64287E-07  4.66863E-07
  4.69400E-07  4.71809E-07  4.74133E-07  4.76422E-07  4.78471E-07  4.80402E-07
  4.82303E-07  4.83515E-07  4.84286E-07  4.85045E-07  4.85574E-07  4.85809E-07
  4.86040E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07  4.86231E-07
  2.82579E-06  9.31098E-07  3.95417E-07  2.27825E-07  1.50317E-07  1.01955E-07
  7.46086E-08  5.79636E-08  4.74322E-08  3.87741E-08  3.33120E-08  2.97354E-08
  2.68692E-08  2.47014E-08  2.30105E-08  2.15915E-08  2.03763E-08  1.93201E-08
  1.85285E-08  1.78240E-08  1.72990E-08  1.68122E-08  1.63737E-08  1.59843E-08
  1.56193E-08  1.52865E-08  1.49818E-08  1.46937E-08  1.43169E-08  1.36614E-08
  1.30504E-08  1.25061E-08  1.20540E-08  1.19146E-08  1.19146E-08  1.24312E-08
  1.30604E-08  1.41542E-08  1.54957E-08  1.74652E-08  1.96171E-08  2.19490E-08
  2.44429E-08  2.68812E-08  2.94962E-08  3.28169E-08  3.64629E-08  4.03509E-08
  4.44960E-08  4.89501E-08  5.36510E-08  5.86841E-08  6.37141E-08  6.85841E-08
  7.37154E-08  7.79434E-08  8.16726E-08  8.55011E-08  8.88220E-08  9.19334E-08
  9.50912E-08  9.81255E-08  1.01086E-07  1.04080E-07  1.06948E-07  1.09623E-07
  1.12320E-07  1.14885E-07  1.16664E-07  1.18441E-07  1.20215E-07  1.21501E-07
  1.22647E-07  1.23785E-07  1.24692E-07  1.25102E-07  1.25507E-07  1.25907E-07
  1.26189E-07  1.26427E-07  1.26661E-07  1.26924E-07  1.27872E-07  1.28814E-07
  1.29749E-07  1.30750E-07  1.31987E-07  1.33217E-07  1.34441E-07  1.35662E-07
  1.36882E-07  1.38096E-07  1.39303E-07  1.40497E-07  1.41657E-07  1.42812E-07
  1.43961E-07  1.45105E-07  1.46238E-07  1.47368E-07  1.48492E-07
  8.30842E-08  8.30842E-08  8.30842E-08  8.30842E-08  8.30842E-08  8.33756E-08
  8.87082E-08  9.77359E-08  1.11478E-07  1.39111E-07  1.78409E-07  2.20417E-07
  2.62443E-07  3.00979E-07  3.33522E-07  3.63749E-07  3.90276E-07  4.16222E-07
  4.39378E-07  4.61849E-07  4.78999E-07  4.95967E-07  5.11812E-07  5.26061E-07
  5.40105E-07  5.52877E-07  5.64476E-07  5.75889E-07  5.90310E-07  6.14509E-07
  6.40574E-07  6.67557E-07  6.95493E-07  7.22791E-07  7.49870E-07  7.71279E-07
  7.91665E-07  8.08024E-07  8.22948E-07  8.34313E-07  8.44802E-07  8.53219E-07
  8.61364E-07  8.68628E-07  8.75780E-07  8.81357E-07  8.86732E-07  8.91718E-07
  8.96395E-07  9.00951E-07  9.04996E-07  9.08970E-07  9.12678E-07  9.16077E-07
  9.19419E-07  9.22190E-07  9.24639E-07  9.27046E-07  9.29045E-07  9.30850E-07
  9.32625E-07  9.34178E-07  9.35584E-07  9.36966E-07  9.38042E-07  9.38727E-07
  9.39401E-07  9.40013E-07  9.40346E-07  9.40675E-07  9.40998E-07  9.41195E-07
  9.41355E-07  9.41513E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07
  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07
  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07
  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07
  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07  9.41621E-07
  2.21846E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01  2.30900E-01
