89.638	0.001039
89.676	0.0014769
89.714	0.0023764
89.753	0.0041228
89.791	0.0071492
89.83	0.011689
89.868	0.016949
89.906	0.021393
89.945	0.023539
89.983	0.023505
90.022	0.024788
90.06	0.028807
90.098	0.03197
90.137	0.033768
90.175	0.034754
90.214	0.033893
90.252	0.031198
90.29	0.028303
90.329	0.023726
90.367	0.019688
90.406	0.017338
90.444	0.01689
90.482	0.01871
90.521	0.021812
90.559	0.025571
90.598	0.027771
90.636	0.026201
90.674	0.021664
90.713	0.016273
90.751	0.012235
90.79	0.0099686
90.828	0.0089219
90.866	0.0089307
90.905	0.010055
90.943	0.0096533
90.982	0.0050756
91.02	0.0019941
92.297	0.0013958
92.335	0.0030319
92.374	0.0060624
92.412	0.0062172
92.45	0.0053694
92.489	0.0052095
92.527	0.005789
92.566	0.0073844
92.604	0.01038
92.642	0.014948
92.681	0.019456
92.719	0.020835
92.758	0.018711
92.796	0.015684
92.834	0.013109
92.873	0.01128
92.911	0.010516
92.95	0.010826
92.988	0.011749
93.026	0.012668
93.065	0.012807
93.103	0.01241
93.142	0.011616
93.18	0.010919
93.218	0.010201
93.257	0.0096938
93.295	0.0095576
93.334	0.0097453
93.372	0.0094355
93.41	0.0085533
93.449	0.0072382
93.487	0.0054098
93.526	0.0037793
93.564	0.0022065
93.602	0.0015287
93.641	0.001078
