185.11	0.02137
185.19	0.023198
185.27	0.025665
185.34	0.028385
185.42	0.030929
185.5	0.033087
185.57	0.034451
185.65	0.03495
185.73	0.034863
185.8	0.034545
185.88	0.033969
185.96	0.033355
186.03	0.032674
186.11	0.031993
186.19	0.031584
186.27	0.031273
186.34	0.031184
186.42	0.031381
186.5	0.031186
186.57	0.030735
186.65	0.030288
186.73	0.029824
186.8	0.029389
186.88	0.028914
186.96	0.028561
187.03	0.028178
187.11	0.027569
187.19	0.026477
187.26	0.024963
187.34	0.023246
187.42	0.021784
187.49	0.020743
187.57	0.0201
187.65	0.019703
187.72	0.019485
