188.92	0.026276
188.99	0.028145
189.07	0.03014
189.15	0.031713
189.22	0.03258
189.3	0.032952
189.38	0.032753
189.45	0.03246
189.53	0.032346
189.61	0.032117
189.68	0.031782
189.76	0.031133
189.84	0.031126
189.91	0.030643
189.99	0.030289
190.07	0.029829
190.14	0.029522
190.22	0.029245
190.3	0.028945
190.38	0.028735
190.45	0.028531
190.53	0.02833
190.61	0.02807
190.68	0.027723
190.76	0.02738
190.84	0.027099
190.91	0.026701
190.99	0.026095
191.07	0.025472
191.14	0.024781
191.22	0.024124
191.3	0.023585
191.37	0.023278
191.45	0.023094
191.53	0.02301
