89.638	0.0015517
89.676	0.0021817
89.714	0.0033594
89.753	0.0053752
89.791	0.0083189
89.83	0.011978
89.868	0.015708
89.906	0.018678
89.945	0.019825
89.983	0.019689
90.022	0.020904
90.06	0.024328
90.098	0.027189
90.137	0.029028
90.175	0.030176
90.214	0.029987
90.252	0.0285
90.29	0.026519
90.329	0.022964
90.367	0.019898
90.406	0.018045
90.444	0.017996
90.482	0.019605
90.521	0.022193
90.559	0.02473
90.598	0.025317
90.636	0.022687
90.674	0.018545
90.713	0.014622
90.751	0.011984
90.79	0.010657
90.828	0.010271
90.866	0.010645
90.905	0.011697
90.943	0.011093
90.982	0.0062116
91.02	0.0026302
92.297	0.0018752
92.335	0.0039002
92.374	0.0074955
92.412	0.0080274
92.45	0.0072075
92.489	0.0069408
92.527	0.007408
92.566	0.0087936
92.604	0.011363
92.642	0.015257
92.681	0.019451
92.719	0.021631
92.758	0.020462
92.796	0.01795
92.834	0.015408
92.873	0.01334
92.911	0.012231
92.95	0.012165
92.988	0.01274
93.026	0.013419
93.065	0.013438
93.103	0.012926
93.142	0.012155
93.18	0.011487
93.218	0.01079
93.257	0.010201
93.295	0.0099196
93.334	0.010063
93.372	0.0099566
93.41	0.0094494
93.449	0.0084168
93.487	0.0067737
93.526	0.0051049
93.564	0.0033365
93.602	0.0022486
93.641	0.0015827
