185.04	0.02697
185.11	0.027725
185.19	0.028738
185.27	0.029701
185.34	0.030442
185.42	0.031022
185.5	0.031347
185.57	0.03149
185.65	0.031335
185.73	0.031037
185.8	0.030754
185.88	0.030382
185.96	0.030068
186.03	0.02972
186.11	0.029393
186.19	0.029188
186.27	0.028981
186.34	0.028833
186.42	0.028801
186.5	0.028617
186.57	0.028422
186.65	0.028227
186.73	0.028086
186.8	0.027998
186.88	0.027845
186.96	0.027698
187.03	0.027499
187.11	0.027187
187.19	0.026828
187.26	0.026424
187.34	0.026124
187.42	0.025907
187.49	0.025791
187.57	0.025729
187.65	0.025688
