188.92	0.02734
188.99	0.027545
189.07	0.027845
189.15	0.028239
189.22	0.028665
189.3	0.029015
189.38	0.029189
189.45	0.029223
189.53	0.029201
189.61	0.029182
189.68	0.029121
189.76	0.029032
189.84	0.029121
189.91	0.029081
189.99	0.029108
190.07	0.029093
190.14	0.029099
190.22	0.029036
190.3	0.028978
190.38	0.028898
190.45	0.028821
190.53	0.028743
190.61	0.028697
190.68	0.028636
190.76	0.028609
190.84	0.028613
190.91	0.028551
190.99	0.028473
191.07	0.028406
191.14	0.028281
191.22	0.028108
191.3	0.027883
191.37	0.027595
191.45	0.027349
191.53	0.027223
