203.45	0.028652
203.53	0.028765
203.61	0.028899
203.68	0.029154
203.76	0.029359
203.84	0.029564
203.92	0.029757
203.99	0.029847
204.07	0.02987
204.15	0.029902
204.22	0.029925
204.3	0.029998
204.38	0.03013
204.45	0.03029
204.53	0.030473
204.61	0.030701
204.68	0.030904
204.76	0.031038
204.84	0.031176
204.91	0.031335
204.99	0.031428
205.07	0.031542
205.14	0.031559
205.22	0.031534
205.3	0.031434
205.37	0.031346
205.45	0.031178
205.53	0.03101
205.61	0.030725
205.68	0.030299
205.76	0.029793
205.84	0.029395
205.91	0.029017
