89.638	0.0014376
89.676	0.0019875
89.714	0.0031183
89.753	0.005226
89.791	0.008497
89.83	0.012491
89.868	0.016319
89.906	0.01915
89.945	0.020118
89.983	0.019909
90.022	0.021162
90.06	0.024512
90.098	0.026989
90.137	0.028631
90.175	0.029526
90.214	0.029307
90.252	0.028065
90.29	0.026368
90.329	0.022992
90.367	0.019881
90.406	0.018054
90.444	0.017991
90.482	0.019744
90.521	0.02244
90.559	0.025337
90.598	0.026404
90.636	0.024407
90.674	0.020384
90.713	0.016026
90.751	0.012956
90.79	0.011278
90.828	0.010633
90.866	0.010898
90.905	0.011938
90.943	0.011438
90.982	0.0064992
91.02	0.0026956
92.297	0.0018149
92.335	0.0036892
92.374	0.0073464
92.412	0.0080851
92.45	0.00722
92.489	0.0069083
92.527	0.0073723
92.566	0.0087709
92.604	0.011439
92.642	0.015529
92.681	0.019998
92.719	0.022173
92.758	0.02073
92.796	0.017933
92.834	0.015233
92.873	0.013055
92.911	0.011963
92.95	0.011904
92.988	0.012493
93.026	0.01308
93.065	0.012946
93.103	0.012287
93.142	0.011448
93.18	0.010721
93.218	0.0099834
93.257	0.0093612
93.295	0.0090567
93.334	0.0091604
93.372	0.0090466
93.41	0.0086689
93.449	0.0078444
93.487	0.0064194
93.526	0.0048347
93.564	0.0031128
93.602	0.0020784
93.641	0.0014813
