182.86	0.023981
182.93	0.024957
183.01	0.025972
183.09	0.027067
183.16	0.027994
183.24	0.028211
183.32	0.028147
183.39	0.028207
183.47	0.028489
183.55	0.029131
183.62	0.029855
183.7	0.030676
183.78	0.03154
183.85	0.031945
183.93	0.031785
184.01	0.031125
184.09	0.030374
184.16	0.029825
184.24	0.029538
184.32	0.029454
184.39	0.029516
184.47	0.029408
184.55	0.029012
184.62	0.028333
184.7	0.027537
184.78	0.026904
184.85	0.026509
184.93	0.02634
185.01	0.026381
185.08	0.026259
185.16	0.02587
185.24	0.025389
185.31	0.024333
185.39	0.023553
185.47	0.023243
185.54	0.023142
