113.87	0.01255
113.91	0.015943
113.94	0.015855
113.98	0.015368
114.02	0.016276
114.06	0.01862
114.1	0.022181
114.14	0.026885
114.18	0.034724
114.21	0.042597
114.25	0.048646
114.29	0.051305
114.33	0.052772
114.37	0.052563
114.41	0.051132
114.44	0.046823
114.48	0.041004
114.52	0.036061
114.56	0.033757
114.6	0.034132
114.64	0.036356
114.67	0.037696
114.71	0.037957
114.75	0.035689
114.79	0.032495
114.83	0.029026
114.87	0.025792
114.9	0.022795
114.94	0.020827
114.98	0.019081
115.02	0.018002
115.06	0.015092
