183.16	0.017902
183.24	0.019817
183.32	0.022844
183.39	0.026801
183.47	0.031102
183.55	0.035073
183.62	0.037461
183.7	0.038871
183.78	0.04
183.85	0.040439
183.93	0.0408
184.01	0.040887
184.09	0.040282
184.16	0.039038
184.24	0.037432
184.32	0.035971
184.39	0.034714
184.47	0.033672
184.55	0.032655
184.62	0.031764
184.7	0.030665
184.78	0.029654
184.85	0.028717
184.93	0.02779
185.01	0.026923
185.08	0.026442
185.16	0.026047
185.24	0.025388
185.31	0.024027
185.39	0.02214
185.47	0.019964
185.54	0.017953
185.62	0.016767
