185.11	0.020691
185.19	0.022182
185.27	0.024497
185.34	0.027324
185.42	0.030396
185.5	0.03322
185.57	0.034943
185.65	0.035895
185.73	0.036431
185.8	0.036653
185.88	0.036565
185.96	0.036296
186.03	0.035501
186.11	0.034381
186.19	0.033418
186.27	0.032348
186.34	0.031625
186.42	0.031198
186.5	0.030513
186.57	0.029785
186.65	0.02918
186.73	0.028758
186.8	0.028123
186.88	0.027508
186.96	0.02697
187.03	0.026492
187.11	0.02595
187.19	0.025076
187.26	0.023958
187.34	0.022751
187.42	0.021573
187.49	0.020632
187.57	0.020006
187.65	0.019679
187.72	0.01948
